ID, Name, Org Name, Total Networks Searched, Time Frame, Reason, Case #, Search Time, Search Type,Search Date,Search Time, , 
7d681cce-94f5-405c-87c2-39e07c806c00,Jeff Levesque,South Portland ME PD,1.0,"08/19/2025, 03:15:00 AM UTC
08/19/2025, 03:30:00 AM UTC",sopo fts,,"08/20/2025, 03:18:01 PM UTC",search,2025-08-20 00:00:00,03:18:01,PM,UTC
bc71f1ca-e073-4287-aa51-a90dea673ca0,Jeff Levesque,South Portland ME PD,1.0,"08/20/2025, 03:13:53 PM UTC
08/20/2025, 03:28:53 PM UTC",sopo fts,,"08/20/2025, 03:29:17 PM UTC",search,2025-08-20 00:00:00,03:29:17,PM,UTC
1be79354-5702-4c46-b558-74bbcb712822,Jeff Levesque,South Portland ME PD,1.0,"08/20/2025, 03:14:42 PM UTC
08/20/2025, 03:29:42 PM UTC",sopo fts,,"08/20/2025, 03:29:46 PM UTC",search,2025-08-20 00:00:00,03:29:46,PM,UTC
18043303-71c8-4f4b-a427-7b8ff3ed6987,Jeff Levesque,South Portland ME PD,1.0,"08/19/2025, 03:15:00 AM UTC
08/20/2025, 03:30:00 PM UTC",sopo fts,,"08/20/2025, 03:30:35 PM UTC",search,2025-08-20 00:00:00,03:30:35,PM,UTC
9e52aadd-8dc2-445a-a1cd-634e2fa40da1,Kevin Theriault,South Portland ME PD,2.0,"08/12/2025, 10:02:05 AM UTC
08/18/2025, 11:19:03 PM UTC",Daytime search for best result,,"08/19/2025, 12:00:27 AM UTC",lookup - Mobile,2025-08-19 00:00:00,12:00:27,AM,UTC
358d9a59-b4c3-4643-a73d-e17b95a3c68d,Kevin Theriault,South Portland ME PD,2.0,"08/18/2025, 07:16:36 PM UTC
08/19/2025, 07:16:36 PM UTC",Investigation,,"08/19/2025, 07:16:37 PM UTC",lookup - Mobile,2025-08-19 00:00:00,07:16:37,PM,UTC
0bf41de0-0a10-4cf8-98cd-75dc8f470e8c,Jeff Levesque,South Portland ME PD,2.0,"08/01/2025, 01:00:00 PM UTC
08/19/2025, 03:00:00 PM UTC",sopo theft,,"08/19/2025, 03:04:43 PM UTC",lookup,2025-08-19 00:00:00,03:04:43,PM,UTC
e867ae56-ebdc-4cf1-9306-3d1eab9f8e4e,Jeff Levesque,South Portland ME PD,2.0,"08/01/2025, 01:30:00 PM UTC
08/19/2025, 03:30:00 PM UTC",sopo theft port harbor,,"08/19/2025, 03:09:18 PM UTC",lookup,2025-08-19 00:00:00,03:09:18,PM,UTC
2d991d29-6080-4c3d-90a6-baeb22001426,Jeff Levesque,South Portland ME PD,1.0,"08/18/2025, 03:15:00 PM UTC
08/19/2025, 03:30:00 AM UTC",sopo fts,,"08/19/2025, 11:21:23 AM UTC",search,2025-08-19 00:00:00,11:21:23,AM,UTC
5a92210e-642b-4aaf-bc8f-b06e6b755f83,Jeff Levesque,South Portland ME PD,1.0,"08/18/2025, 03:15:00 PM UTC
08/19/2025, 03:30:00 AM UTC",sopo fts,,"08/19/2025, 11:21:34 AM UTC",search,2025-08-19 00:00:00,11:21:34,AM,UTC
72a6483f-fd72-46aa-bcd9-c46244a54edf,Jeff Levesque,South Portland ME PD,1.0,"08/19/2025, 03:00:00 AM UTC
08/19/2025, 03:30:00 AM UTC",sopo fts,,"08/19/2025, 11:21:54 AM UTC",search,2025-08-19 00:00:00,11:21:54,AM,UTC
b57a9950-9ba0-4125-86c0-67cffc4819d9,Jeff Levesque,South Portland ME PD,1.0,"08/18/2025, 04:45:00 AM UTC
08/18/2025, 06:30:00 AM UTC",sopo theft,,"08/19/2025, 02:09:45 PM UTC",search,2025-08-19 00:00:00,02:09:45,PM,UTC
17cb2b28-e523-4daa-af2b-f145f3a3a363,Jeff Levesque,South Portland ME PD,1.0,"08/18/2025, 04:45:00 AM UTC
08/18/2025, 06:30:00 AM UTC",sopo theft,,"08/19/2025, 02:09:59 PM UTC",search,2025-08-19 00:00:00,02:09:59,PM,UTC
2424141d-2dd1-49db-b663-e58e8ffb7c26,Jeff Levesque,South Portland ME PD,1.0,"08/18/2025, 04:45:00 AM UTC
08/18/2025, 06:30:00 AM UTC",sopo theft,,"08/19/2025, 02:16:12 PM UTC",search,2025-08-19 00:00:00,02:16:12,PM,UTC
6754dd4e-a6c9-49c9-a617-e4d3e8a661a3,Jeff Levesque,South Portland ME PD,1.0,"08/20/2025, 02:30:00 AM UTC
08/20/2025, 02:50:00 AM UTC",port harbor,,"08/19/2025, 02:28:46 PM UTC",search,2025-08-19 00:00:00,02:28:46,PM,UTC
336543b6-025a-43b1-ad8b-6babdecf761e,Jeff Levesque,South Portland ME PD,1.0,"08/12/2025, 02:30:00 AM UTC
08/12/2025, 02:50:00 AM UTC",port harbor,,"08/19/2025, 02:29:09 PM UTC",search,2025-08-19 00:00:00,02:29:09,PM,UTC
5b695672-a42f-45a4-9379-773be0ead965,Jeff Levesque,South Portland ME PD,1.0,"08/12/2025, 02:30:00 AM UTC
08/12/2025, 02:50:00 AM UTC",port harbor,,"08/19/2025, 02:29:29 PM UTC",search,2025-08-19 00:00:00,02:29:29,PM,UTC
0bb3469e-2448-4569-8ab9-e8184dad2d3a,Jeff Levesque,South Portland ME PD,2.0,"08/01/2025, 01:00:00 PM UTC
08/19/2025, 03:00:00 PM UTC",port harbor,,"08/19/2025, 02:31:21 PM UTC",lookup,2025-08-19 00:00:00,02:31:21,PM,UTC
51d716f3-4621-4aa2-aa16-89cbfa0acd29,Jeff Levesque,South Portland ME PD,2.0,"08/01/2025, 01:00:00 PM UTC
08/19/2025, 03:00:00 PM UTC",port harbor,,"08/19/2025, 02:32:38 PM UTC",lookup,2025-08-19 00:00:00,02:32:38,PM,UTC
a4e3f242-0734-4943-8688-8aa60ab5edc5,Jeff Levesque,South Portland ME PD,2.0,"08/01/2025, 01:00:00 PM UTC
08/19/2025, 03:00:00 PM UTC",port harbor,,"08/19/2025, 02:33:11 PM UTC",lookup,2025-08-19 00:00:00,02:33:11,PM,UTC
e0329761-4d68-4d06-8a03-efc7a232bdf8,Jeff Levesque,South Portland ME PD,2.0,"08/01/2025, 01:00:00 PM UTC
08/19/2025, 03:00:00 PM UTC",port harbor,,"08/19/2025, 02:33:20 PM UTC",lookup,2025-08-19 00:00:00,02:33:20,PM,UTC
8aecaaff-6a42-44dc-8b3d-d08e40d1a8e6,Jeff Levesque,South Portland ME PD,2.0,"08/01/2025, 01:00:00 PM UTC
08/19/2025, 03:00:00 PM UTC",port harbor,,"08/19/2025, 02:35:16 PM UTC",lookup,2025-08-19 00:00:00,02:35:16,PM,UTC
f2826c8a-80ab-4914-86f9-003bf910f880,Jeff Levesque,South Portland ME PD,2.0,"08/12/2025, 06:26:00 AM UTC
08/12/2025, 06:45:00 AM UTC",port harbor,,"08/19/2025, 02:36:42 PM UTC",lookup,2025-08-19 00:00:00,02:36:42,PM,UTC
9d067f6d-eb81-4718-ac11-39447d4c53d9,Jeff Levesque,South Portland ME PD,2.0,"08/12/2025, 06:26:00 AM UTC
08/12/2025, 06:45:00 AM UTC",port harbor,,"08/19/2025, 02:36:54 PM UTC",search,2025-08-19 00:00:00,02:36:54,PM,UTC
f6d740d7-e501-4528-bf5c-8616275b2182,Jeff Levesque,South Portland ME PD,1.0,"08/12/2025, 06:26:00 AM UTC
08/12/2025, 06:45:00 AM UTC",port harbor,,"08/19/2025, 02:37:17 PM UTC",search,2025-08-19 00:00:00,02:37:17,PM,UTC
3ffe4d1f-c262-4650-94d3-03716c14fd3f,Jeff Levesque,South Portland ME PD,1.0,"08/12/2025, 06:26:00 AM UTC
08/12/2025, 06:45:00 AM UTC",port harbor,,"08/19/2025, 02:37:32 PM UTC",search,2025-08-19 00:00:00,02:37:32,PM,UTC
2daa76cc-2461-44f0-9300-494cd2d175b0,Jeff Levesque,South Portland ME PD,6288.0,"08/01/2025, 03:30:00 PM UTC
08/19/2025, 03:30:00 PM UTC",hews theft,,"08/19/2025, 03:29:49 PM UTC",lookup,2025-08-19 00:00:00,03:29:49,PM,UTC
1b567d68-9cb2-4e4b-a960-f4f52f57eb96,Jeff Levesque,South Portland ME PD,6288.0,"08/01/2025, 03:30:00 PM UTC
08/19/2025, 03:30:00 PM UTC",hews theft,,"08/19/2025, 03:33:12 PM UTC",lookup,2025-08-19 00:00:00,03:33:12,PM,UTC
0ffaadf9-f0fc-481c-a3e9-8dd4a9113c2a,Jeff Levesque,South Portland ME PD,6288.0,"08/01/2025, 03:30:00 PM UTC
08/19/2025, 03:30:00 PM UTC",hews theft,,"08/19/2025, 03:34:14 PM UTC",lookup,2025-08-19 00:00:00,03:34:14,PM,UTC
a627ddd7-1358-4c91-b966-2c7c23bbc668,Jeff Levesque,South Portland ME PD,6288.0,"08/01/2025, 03:30:00 PM UTC
08/19/2025, 03:30:00 PM UTC",hews theft,,"08/19/2025, 03:34:53 PM UTC",lookup,2025-08-19 00:00:00,03:34:53,PM,UTC
509d6e12-c5c2-41e7-b3aa-0726fdfe8bfe,Jeff Levesque,South Portland ME PD,6288.0,"08/01/2025, 03:30:00 PM UTC
08/19/2025, 03:30:00 PM UTC",hews theft,,"08/19/2025, 03:35:38 PM UTC",lookup,2025-08-19 00:00:00,03:35:38,PM,UTC
f7897eb1-5cba-4424-b0eb-e3648a6d244b,Jeff Levesque,South Portland ME PD,6288.0,"08/01/2025, 03:30:00 PM UTC
08/19/2025, 03:30:00 PM UTC",boat theft,,"08/19/2025, 03:42:07 PM UTC",lookup,2025-08-19 00:00:00,03:42:07,PM,UTC
1d9d34e7-0500-45f0-ab0b-bb3946527a31,Jonathan Stearns,South Portland ME PD,2.0,"08/17/2025, 11:05:25 PM UTC
08/18/2025, 11:05:25 AM UTC",Assist other,,"08/18/2025, 11:05:26 AM UTC",search - Mobile,2025-08-18 00:00:00,11:05:26,AM,UTC
4c136dec-20c6-43d5-8250-ad6a6c1c38a2,Jonathan Stearns,South Portland ME PD,2.0,"08/17/2025, 11:06:15 AM UTC
08/18/2025, 11:06:15 AM UTC",Assist other,,"08/18/2025, 11:06:16 AM UTC",search - Mobile,2025-08-18 00:00:00,11:06:16,AM,UTC
9c5ebe8f-8cc8-4ce4-86cc-577c8771f7a8,Jonathan Stearns,South Portland ME PD,2.0,"08/11/2025, 11:08:55 AM UTC
08/18/2025, 11:08:55 AM UTC",Assist other,,"08/18/2025, 11:08:57 AM UTC",search - Mobile,2025-08-18 00:00:00,11:08:57,AM,UTC
e929f3d3-c1dc-409e-bbad-fe15f3a81d34,Jeff Levesque,South Portland ME PD,2.0,"08/18/2025, 05:48:00 AM UTC
08/18/2025, 05:59:59 AM UTC",Sopo theft,,"08/18/2025, 02:16:08 PM UTC",search - Mobile,2025-08-18 00:00:00,02:16:08,PM,UTC
b7782d09-e1ba-4235-882a-6109d76df286,Jeff Levesque,South Portland ME PD,2.0,"08/18/2025, 05:48:00 AM UTC
08/18/2025, 05:59:59 AM UTC",Sopo theft,,"08/18/2025, 02:16:31 PM UTC",search - Mobile,2025-08-18 00:00:00,02:16:31,PM,UTC
053ed964-e512-4707-9a42-55f97bbb0097,Jeff Levesque,South Portland ME PD,2.0,"07/19/2025, 06:30:32 PM UTC
08/18/2025, 06:30:32 PM UTC",sopo theft,,"08/18/2025, 06:12:35 PM UTC",lookup,2025-08-18 00:00:00,06:12:35,PM,UTC
0621fca3-1375-444f-b585-f76230dde26c,Jeff Levesque,South Portland ME PD,2.0,"07/19/2025, 06:30:45 PM UTC
08/18/2025, 06:30:45 PM UTC",sopo theft,,"08/18/2025, 06:28:48 PM UTC",lookup,2025-08-18 00:00:00,06:28:48,PM,UTC
8fabca56-f971-4024-b26a-b28e260b756d,Jeff Levesque,South Portland ME PD,2.0,"08/18/2025, 05:48:00 AM UTC
08/18/2025, 06:05:00 AM UTC",sopo theft,,"08/18/2025, 02:47:03 PM UTC",search,2025-08-18 00:00:00,02:47:03,PM,UTC
2f346ce8-75ba-4b2a-bf74-c4c5b8e20365,Jeff Levesque,South Portland ME PD,2.0,"08/18/2025, 05:48:00 AM UTC
08/18/2025, 06:05:00 AM UTC",sopo theft,,"08/18/2025, 02:47:14 PM UTC",search,2025-08-18 00:00:00,02:47:14,PM,UTC
391675eb-4313-4139-bbea-ff8ec0275558,Jeff Levesque,South Portland ME PD,2.0,"08/18/2025, 05:48:00 AM UTC
08/18/2025, 06:05:00 AM UTC",sopo theft,,"08/18/2025, 02:47:24 PM UTC",search,2025-08-18 00:00:00,02:47:24,PM,UTC
874483bd-bf90-455b-b1f8-837ddf687b54,Jeff Levesque,South Portland ME PD,2.0,"08/06/2025, 01:00:00 PM UTC
08/18/2025, 03:00:00 PM UTC",sopo theft,,"08/18/2025, 02:53:13 PM UTC",lookup,2025-08-18 00:00:00,02:53:13,PM,UTC
dec2d63c-86f2-4ca8-ae7a-d59f87f70c75,Jeff Levesque,South Portland ME PD,2.0,"08/06/2025, 01:00:00 PM UTC
08/18/2025, 03:00:00 PM UTC",sopo theft,,"08/18/2025, 02:53:25 PM UTC",lookup,2025-08-18 00:00:00,02:53:25,PM,UTC
065d3d18-0746-44c9-ad34-2cd295265710,Jeff Levesque,South Portland ME PD,2.0,"08/06/2025, 01:00:00 PM UTC
08/18/2025, 03:00:00 PM UTC",sopo theft,,"08/18/2025, 02:53:37 PM UTC",lookup,2025-08-18 00:00:00,02:53:37,PM,UTC
0de17ee9-fbbb-4fdf-aeee-932f5c598905,Jeff Levesque,South Portland ME PD,1.0,"08/18/2025, 05:52:00 AM UTC
08/18/2025, 05:54:00 AM UTC",sopo theft,,"08/18/2025, 03:08:14 PM UTC",search,2025-08-18 00:00:00,03:08:14,PM,UTC
dc820750-69f4-42e0-b55d-a0eb2f5d8e0e,Christopher Todd,South Portland ME PD,2.0,"08/11/2025, 10:01:03 AM UTC
08/17/2025, 11:20:41 PM UTC",Daytime search for best result,,"08/18/2025, 02:01:39 AM UTC",lookup - Mobile,2025-08-18 00:00:00,02:01:39,AM,UTC
94288f4f-f4aa-43a3-8ddf-f2666e223b81,Jeff Levesque,South Portland ME PD,2.0,"08/11/2025, 01:50:38 PM UTC
08/18/2025, 01:50:38 PM UTC",Sopo theft,,"08/18/2025, 01:50:40 PM UTC",lookup - Mobile,2025-08-18 00:00:00,01:50:40,PM,UTC
be2a5df2-34c8-4733-920d-69cb9d9169ff,Jeff Levesque,South Portland ME PD,2.0,"08/11/2025, 01:51:20 PM UTC
08/18/2025, 01:51:20 PM UTC",Sopo theft,,"08/18/2025, 01:51:22 PM UTC",lookup - Mobile,2025-08-18 00:00:00,01:51:22,PM,UTC
9a1196a9-470b-4d81-9213-681397bda9ea,Jeff Levesque,South Portland ME PD,2.0,"08/11/2025, 01:52:00 PM UTC
08/18/2025, 01:52:00 PM UTC",Sopo theft,,"08/18/2025, 01:52:02 PM UTC",lookup - Mobile,2025-08-18 00:00:00,01:52:02,PM,UTC
10721b6f-a8a5-4652-9596-01388c8a226c,Jeff Levesque,South Portland ME PD,2.0,"08/11/2025, 01:52:34 PM UTC
08/18/2025, 01:52:34 PM UTC",Sopo theft,,"08/18/2025, 01:52:36 PM UTC",lookup - Mobile,2025-08-18 00:00:00,01:52:36,PM,UTC
442d74d9-faa1-4a73-80de-4f00b59f1807,Jonathan Stearns,South Portland ME PD,2.0,"08/18/2025, 12:22:01 AM UTC
08/18/2025, 12:22:01 PM UTC",Assist other,,"08/18/2025, 12:22:02 PM UTC",search - Mobile,2025-08-18 00:00:00,12:22:02,PM,UTC
bd81c378-5f94-455a-8de8-5608145ecd63,Jonathan Stearns,South Portland ME PD,2.0,"08/18/2025, 12:23:32 AM UTC
08/18/2025, 12:23:32 PM UTC",Assist other,,"08/18/2025, 12:23:33 PM UTC",search - Mobile,2025-08-18 00:00:00,12:23:33,PM,UTC
e882f850-0370-4cea-a766-280b25a85001,Al Giusto,South Portland ME PD,2.0,"08/12/2025, 10:02:05 AM UTC
08/18/2025, 11:19:03 PM UTC",Daytime search for best result,,"08/18/2025, 11:51:29 PM UTC",lookup - Mobile,2025-08-18 00:00:00,11:51:29,PM,UTC
c43f74d8-250c-4df1-9774-840a3980e0b5,Kevin Theriault,South Portland ME PD,2.0,"08/12/2025, 10:02:05 AM UTC
08/18/2025, 11:19:03 PM UTC",Daytime search for best result,,"08/18/2025, 11:52:09 PM UTC",lookup - Mobile,2025-08-18 00:00:00,11:52:09,PM,UTC
12a5719b-9ba0-4378-be29-5f77447ef45b,Kevin Theriault,South Portland ME PD,2.0,"08/12/2025, 10:02:05 AM UTC
08/18/2025, 11:19:03 PM UTC",Daytime search for best result,,"08/18/2025, 11:56:34 PM UTC",lookup - Mobile,2025-08-18 00:00:00,11:56:34,PM,UTC
47f696fd-829a-4b10-878f-309d0589ef5d,Kevin Theriault,South Portland ME PD,2.0,"08/12/2025, 10:02:05 AM UTC
08/18/2025, 11:19:03 PM UTC",Daytime search for best result,,"08/18/2025, 11:58:58 PM UTC",lookup - Mobile,2025-08-18 00:00:00,11:58:58,PM,UTC
47a1f9f5-ba5e-4a71-8984-c362e388322e,Jeff Levesque,South Portland ME PD,2.0,"08/18/2025, 01:11:03 AM UTC
08/18/2025, 01:11:03 PM UTC",Sopo theft,,"08/18/2025, 01:11:04 PM UTC",lookup - Mobile,2025-08-18 00:00:00,01:11:04,PM,UTC
31742292-d5d8-4771-940d-364dbaafb645,Jeff Levesque,South Portland ME PD,2.0,"08/18/2025, 01:11:19 AM UTC
08/18/2025, 01:11:19 PM UTC",Sopo theft,,"08/18/2025, 01:11:19 PM UTC",lookup - Mobile,2025-08-18 00:00:00,01:11:19,PM,UTC
9c624595-c7b9-4e79-86db-d5a3241fc788,Jeff Levesque,South Portland ME PD,2.0,"08/18/2025, 01:11:26 AM UTC
08/18/2025, 01:11:26 PM UTC",Sopo theft,,"08/18/2025, 01:11:27 PM UTC",lookup - Mobile,2025-08-18 00:00:00,01:11:27,PM,UTC
aeb6198c-3ce0-4773-9698-de69eae2982f,Jeff Levesque,South Portland ME PD,2.0,"08/18/2025, 01:11:45 AM UTC
08/18/2025, 01:11:45 PM UTC",Sopo theft,,"08/18/2025, 01:11:45 PM UTC",lookup - Mobile,2025-08-18 00:00:00,01:11:45,PM,UTC
61fe143e-973b-4922-959e-0edd4d7f9778,Jeff Levesque,South Portland ME PD,2.0,"08/18/2025, 01:12:07 AM UTC
08/18/2025, 01:12:07 PM UTC",Sopo theft,,"08/18/2025, 01:12:08 PM UTC",lookup - Mobile,2025-08-18 00:00:00,01:12:08,PM,UTC
2565237d-c240-4660-b93d-e3df9300ba50,Jeff Levesque,South Portland ME PD,2.0,"08/18/2025, 01:12:25 AM UTC
08/18/2025, 01:12:25 PM UTC",Sopo theft,,"08/18/2025, 01:12:25 PM UTC",lookup - Mobile,2025-08-18 00:00:00,01:12:25,PM,UTC
36544602-1acd-4a26-976c-d459efa619f0,Jeff Levesque,South Portland ME PD,2.0,"08/18/2025, 01:12:40 AM UTC
08/18/2025, 01:12:40 PM UTC",Sopo theft,,"08/18/2025, 01:12:41 PM UTC",lookup - Mobile,2025-08-18 00:00:00,01:12:41,PM,UTC
db09f408-65b5-453a-9dba-ad4b59c0cc4c,Jeff Levesque,South Portland ME PD,2.0,"08/18/2025, 01:13:08 AM UTC
08/18/2025, 01:13:08 PM UTC",Sopo theft,,"08/18/2025, 01:13:09 PM UTC",lookup - Mobile,2025-08-18 00:00:00,01:13:09,PM,UTC
406a2941-c665-4918-a501-8e133d24f6c1,Jeff Levesque,South Portland ME PD,2.0,"08/18/2025, 01:14:30 AM UTC
08/18/2025, 01:14:30 PM UTC",Sopo theft,,"08/18/2025, 01:14:30 PM UTC",lookup - Mobile,2025-08-18 00:00:00,01:14:30,PM,UTC
3c3c038a-e4ff-4da1-bbd2-619d75a9d58d,Jeff Levesque,South Portland ME PD,2.0,"06/01/2025, 03:30:00 PM UTC
08/18/2025, 05:30:00 PM UTC",miac req,,"08/18/2025, 05:22:07 PM UTC",lookup,2025-08-18 00:00:00,05:22:07,PM,UTC
b3d47a5b-23fc-438f-a109-dea0e82e958f,Jeff Levesque,South Portland ME PD,2.0,"07/27/2025, 03:30:00 PM UTC
08/18/2025, 05:30:00 PM UTC",cape stolen,,"08/18/2025, 05:24:15 PM UTC",lookup,2025-08-18 00:00:00,05:24:15,PM,UTC
abb80f01-0d05-49ef-8016-44e19bea9c2e,Jeff Levesque,South Portland ME PD,2.0,"08/01/2025, 01:30:00 PM UTC
08/18/2025, 03:30:00 PM UTC",sopo theft,,"08/18/2025, 03:09:24 PM UTC",lookup,2025-08-18 00:00:00,03:09:24,PM,UTC
d22a29c9-fef2-41c8-bfa7-010f479e933c,Jeff Levesque,South Portland ME PD,2.0,"08/01/2025, 01:30:00 PM UTC
08/18/2025, 03:30:00 PM UTC",sopo theft,,"08/18/2025, 03:09:44 PM UTC",lookup,2025-08-18 00:00:00,03:09:44,PM,UTC
f71ca511-3fa9-41fa-bfd4-33e1b4c3279d,Jeff Levesque,South Portland ME PD,2.0,"08/01/2025, 01:30:00 PM UTC
08/18/2025, 03:30:00 PM UTC",sopo theft,,"08/18/2025, 03:09:54 PM UTC",lookup,2025-08-18 00:00:00,03:09:54,PM,UTC
a84a4c93-7156-45af-8e14-e17c7bf490fd,Jeff Levesque,South Portland ME PD,2.0,"08/01/2025, 01:30:00 PM UTC
08/18/2025, 03:30:00 PM UTC",sopo theft,,"08/18/2025, 03:11:31 PM UTC",lookup,2025-08-18 00:00:00,03:11:31,PM,UTC
626b84b0-a6db-457d-985b-675856e4f801,Jeff Levesque,South Portland ME PD,2.0,"08/01/2025, 01:30:00 PM UTC
08/18/2025, 03:30:00 PM UTC",sopo theft,,"08/18/2025, 03:11:52 PM UTC",lookup,2025-08-18 00:00:00,03:11:52,PM,UTC
ef1857e9-4aa8-457c-ab8a-6bd841b49744,Jeff Levesque,South Portland ME PD,2.0,"08/01/2025, 01:30:00 PM UTC
08/18/2025, 03:30:00 PM UTC",sopo theft,,"08/18/2025, 03:12:15 PM UTC",lookup,2025-08-18 00:00:00,03:12:15,PM,UTC
6f6cf624-c49d-4aa2-8211-9aea8e7ca14f,Jeff Levesque,South Portland ME PD,2.0,"08/01/2025, 01:30:00 PM UTC
08/18/2025, 03:30:00 PM UTC",sopo theft,,"08/18/2025, 03:20:13 PM UTC",lookup,2025-08-18 00:00:00,03:20:13,PM,UTC
f3f47827-4d9c-4399-8325-d81a8c4cd81a,Jonathan Stearns,South Portland ME PD,2.0,"08/17/2025, 03:20:58 PM UTC
08/18/2025, 03:20:58 PM UTC",Assist other,,"08/18/2025, 03:20:58 PM UTC",lookup - Mobile,2025-08-18 00:00:00,03:20:58,PM,UTC
1732ed84-eb39-44a4-a242-fe10f33500fb,Jonathan Stearns,South Portland ME PD,2.0,"08/11/2025, 03:21:07 PM UTC
08/18/2025, 03:21:07 PM UTC",Assist other,,"08/18/2025, 03:21:08 PM UTC",lookup - Mobile,2025-08-18 00:00:00,03:21:08,PM,UTC
0148419b-d4fe-45ca-99c5-56b3d4c77fda,Jonathan Stearns,South Portland ME PD,2.0,"08/17/2025, 03:21:18 PM UTC
08/18/2025, 03:21:18 PM UTC",Assist other,,"08/18/2025, 03:21:19 PM UTC",lookup - Mobile,2025-08-18 00:00:00,03:21:19,PM,UTC
3530dec8-228f-4f05-afaf-90df5e96af59,Jeff Levesque,South Portland ME PD,2.0,"08/12/2025, 10:02:05 AM UTC
08/18/2025, 11:19:03 PM UTC",sopo theft,,"08/18/2025, 03:23:34 PM UTC",lookup,2025-08-18 00:00:00,03:23:34,PM,UTC
6dd9e7be-f32d-47b0-8e21-1511af53862b,Jeff Levesque,South Portland ME PD,121.0,"08/11/2025, 03:23:33 PM UTC
08/18/2025, 03:23:33 PM UTC",sopo theft,,"08/18/2025, 03:23:34 PM UTC",lookup,2025-08-18 00:00:00,03:23:34,PM,UTC
1534556b-4dea-4e46-8d50-51d099970c38,Jeff Levesque,South Portland ME PD,2.0,"08/01/2025, 01:30:00 PM UTC
08/18/2025, 03:30:00 PM UTC",sopo theft,,"08/18/2025, 03:28:49 PM UTC",lookup,2025-08-18 00:00:00,03:28:49,PM,UTC
efdfdd25-18a9-4668-b063-62166b38c74c,David Stailing,South Portland ME PD,2.0,"08/10/2025, 09:59:51 AM UTC
08/16/2025, 11:22:07 PM UTC",Daytime search for best result,,"08/17/2025, 03:04:31 AM UTC",lookup - Mobile,2025-08-17 00:00:00,03:04:31,AM,UTC
c64b7a1f-35f9-478c-a172-b9477eccd615,Al Giusto,South Portland ME PD,2.0,"08/10/2025, 09:59:51 AM UTC
08/16/2025, 11:22:07 PM UTC",Daytime search for best result,,"08/17/2025, 03:06:22 AM UTC",lookup - Mobile,2025-08-17 00:00:00,03:06:22,AM,UTC
e033379a-a42e-4e2c-8df1-a5d248cfb737,Al Giusto,South Portland ME PD,2.0,"08/10/2025, 09:59:51 AM UTC
08/16/2025, 11:22:07 PM UTC",Daytime search for best result,,"08/16/2025, 06:01:33 AM UTC",lookup - Mobile,2025-08-16 00:00:00,06:01:33,AM,UTC
c87faca8-db35-40a6-a280-5d428d62f44d,Frank Stepnick,South Portland ME PD,2.0,"08/15/2025, 07:45:15 AM UTC
08/16/2025, 07:45:15 AM UTC",Attempt to locate,,"08/16/2025, 07:45:16 AM UTC",lookup - Mobile,2025-08-16 00:00:00,07:45:16,AM,UTC
e82b0021-0ceb-4589-9512-14abcc2d8651,Frank Stepnick,South Portland ME PD,2.0,"08/09/2025, 07:45:20 AM UTC
08/16/2025, 07:45:20 AM UTC",Attempt to locate,,"08/16/2025, 07:45:21 AM UTC",lookup - Mobile,2025-08-16 00:00:00,07:45:21,AM,UTC
dc536ae5-df1b-4c1c-9ba3-74ccdab729b3,David Stailing,South Portland ME PD,2.0,"08/15/2025, 05:30:00 PM UTC
08/16/2025, 10:30:00 PM UTC",Stolen MV,25021460.0,"08/16/2025, 10:26:15 PM UTC",lookup,2025-08-16 00:00:00,10:26:15,PM,UTC
c51483a2-415d-4ccc-9a6d-a90837fc59b4,David Stailing,South Portland ME PD,2.0,"08/08/2025, 09:57:42 AM UTC
08/14/2025, 11:25:12 PM UTC",Daytime search for best result,,"08/15/2025, 02:45:28 AM UTC",lookup - Mobile,2025-08-15 00:00:00,02:45:28,AM,UTC
861e9b7b-888f-479c-9c30-d3350009a00b,Jonathan Stearns,South Portland ME PD,121.0,"08/14/2025, 11:24:46 PM UTC
08/15/2025, 11:24:46 AM UTC",Assist other,,"08/15/2025, 11:24:47 AM UTC",lookup - Mobile,2025-08-15 00:00:00,11:24:47,AM,UTC
dd1be67a-fc92-4474-a189-8129aaeee2a3,Al Giusto,South Portland ME PD,2.0,"08/09/2025, 09:58:55 AM UTC
08/15/2025, 11:23:49 PM UTC",Daytime search for best result,,"08/15/2025, 05:45:41 AM UTC",lookup - Mobile,2025-08-15 00:00:00,05:45:41,AM,UTC
00e61281-f07b-40b9-b5b0-698635adcbbe,David Stailing,South Portland ME PD,2.0,"08/09/2025, 09:58:49 AM UTC
08/15/2025, 11:23:42 PM UTC",Daytime search for best result,,"08/15/2025, 05:54:27 AM UTC",lookup - Mobile,2025-08-15 00:00:00,05:54:27,AM,UTC
b07f9bf5-86f8-4070-8605-9066e208d470,Kevin Theriault,South Portland ME PD,2.0,"08/08/2025, 09:57:42 AM UTC
08/14/2025, 11:25:12 PM UTC",Daytime search for best result,,"08/15/2025, 01:12:15 AM UTC",lookup - Mobile,2025-08-15 00:00:00,01:12:15,AM,UTC
076799dc-251f-4258-baa2-96ba63abff1c,Jeff Levesque,South Portland ME PD,2.0,"08/08/2025, 01:14:07 AM UTC
08/15/2025, 01:14:07 AM UTC",Windham file 1,,"08/15/2025, 01:14:09 AM UTC",lookup - Mobile,2025-08-15 00:00:00,01:14:09,AM,UTC
